Change history report
"April 20, 2024 - April 20, 2026"
Date & time,User,Campaign,Ad group,Changes
"May 3, 2024, 9:10:29 AM",ponces.efrain@gmail.com,Miguel Caballero,chaleco blindado,"1 responsive search ad changed
  Headline was ""Miguel Caballero Armor""
  Headline was ""Protección discreta""
  Headline is ""Chaleco antibalas nivel 3""
  Headline is ""Chaleco a prueba de balas""
  Final URL is ""https://www.risktactical.mx/pages/chaleco-blindado-miguel-caballero""
  Path 1 is ""chalecos""
  Path 2 is ""antibalas"""
"May 3, 2024, 9:07:42 AM",ponces.efrain@gmail.com,Miguel Caballero,,"Campaign changed
  Marketing objective is Website traffic"
"May 3, 2024, 9:07:28 AM",ponces.efrain@gmail.com,,,"Budget changed
  Budget status changed from active to removed"
"May 3, 2024, 9:07:28 AM",ponces.efrain@gmail.com,Miguel Caballero,,"Budget changed from ""Miguel Caballero"" to ""Miguel Caballero""
  "
"May 3, 2024, 9:07:16 AM",ponces.efrain@gmail.com,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Budget status is active
  Unit type is Currency
  Miguel Caballero: Budget amount is MX$420.00
  Budget ""Miguel Caballero"" created"
"May 3, 2024, 9:07:16 AM",ponces.efrain@gmail.com,Miguel Caballero,,"Budget changed from ""Search budget"" to ""Miguel Caballero""
  
Campaign changed
  Campaign bid strategy type changed from ""Target ROAS"" to ""Maximize clicks""
  Campaign removed from bid strategy named ""Target Roas"""
"May 3, 2024, 9:06:29 AM",ponces.efrain@gmail.com,Miguel Caballero,,"Option to only bid for new customers is off
  "
"May 3, 2024, 9:04:45 AM",ponces.efrain@gmail.com,,,"Budget created
  Budget delivery method set to ""standard: show ads evenly over time""
  End date is ""No end date""
  Unit type is Currency
  Miguel Caballero: Budget amount is MX$420.00
  Budget ""Miguel Caballero"" created"
"May 3, 2024, 9:03:54 AM",ponces.efrain@gmail.com,,,"1 budget amount decreased
  Search budget: Budget amount changed from MX$1,000.00 to MX$700.00"
"May 3, 2024, 9:03:20 AM",ponces.efrain@gmail.com,,,"Budget changed
  Budget name changed from ""Search"" to ""Search 5.11"""
"May 3, 2024, 9:02:21 AM",ponces.efrain@gmail.com,Miguel Caballero,chaleco blindado,"1 responsive search ad changed
  Description was ""Protección profesional. Chalecos antibalas Miguel Caballero, la opción para tu seguridad""
  Headline changed from ""Protección balística"" to ""Protección balística""
  Headline was ""Protección total""
  Description was ""Defiéndete con estilo. Chalecos antibalas Miguel Caballero, diseño y protección""
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Headline was ""Blindaje confiable""
  Headline was ""Chaleco blindado""
  Headline was ""Envios gratis a todo México""
  Description was ""Seguridad sin compromisos. Chalecos antibalas Miguel Caballero, calidad asegurada""
  Headline was ""Resguarda tu cuerpo""
  Headline was ""Chaleco blindado MC ARMOR""
  Headline was ""Defensa personal""
  Headline was ""Seguridad garantizada""
  Headline was ""Miguel Caballero""
  Headline was ""Máxima seguridad""
  Headline was ""Showing 1 product""
  Description was ""Protección profesional. Chalecos antibalas Miguel Caballero, la mejor opción""
  Headline was ""Protección confiable""
  Description is ""Chaleco Antibalas Discreto: Tu Seguridad Sin Compromiso.""
  Headline is ""Chaleco blindado profesional""
  Headline is ""Protege lo que más importa""
  Headline is ""Miguel Caballero Armor""
  Headline is ""estandares internacionales""
  Description is ""Miguel Caballero: Calidad y Confiabilidad en Protección Balística.""
  Headline is ""Protección discreta""
  Headline is ""Chaleco para tu tranquilidad""
  Headline is ""Chaleco Antibalas MC Armor""
  Headline is ""Blindaje discreto y patentado""
  Description is ""Miguel Caballero: Chaleco Antibalas Nivel IIIA. Discreto, Ligero, Efectivo.""
  Description is ""Alto Riesgo, Máxima Protección: Chaleco Antibalas NIJ IIIA. Discreto.""
  Headline is ""Chaleco antibalas profesional""
  Headline is ""Chaleco blindado invisible""
  Headline is ""Chaleco blindado MC Armor""
  Headline is ""Chaleco blindado discreto""
  Final URL changed from ""https://www.risktactical.mx/collections/miguel-caballero"" to ""https://www.risktactical.mx/pages/chaleco-blindado-miguel-caballero""
  Path 1 is ""chalecos""
  Path 2 changed from ""blindados"" to ""antibalas""
1 broad match keyword added
  chaleco antibalas"
"May 3, 2024, 9:02:20 AM",ponces.efrain@gmail.com,Miguel Caballero,chaleco blindado,"1 ad group max CPC increased
  Max CPC increased from MX$5.00 to MX$15.00"
"May 3, 2024, 8:46:33 AM",ponces.efrain@gmail.com,Search,5.11,"1 responsive search ad changed
  Description was ""Tienda 511 México. Encuentra los mejores pantalones, botas y chalecos tácticos 5.11.""
  Description was ""Tenemos los equipos y accesorios ideales para estar listo antes de tu próxima aventura""
  Headline was ""Productos 5.11 En Descuento""
  Headline was ""5.11 Tactical store"" pinned to position 1
  Headline was ""catalogo 5.11""
  Headline was ""5.11 lo mejor en ropa táctica""
  Headline was ""Tienda oficial 5.11""
  Description was ""5.11 la mejor marca de ropa táctica, accesorios y complementos.""
  Description was ""5.11 Tactical. Crea tu propio estilo. Encuentra el color, la talla y diseño que buscas.""
  Headline was ""5.11 Tactical store México""
  Headline was ""5.11 Tactical""
  Description was ""5.11 Tactical México. Encontrarás lo mejor en pantalones, botas y mochilas tácticas.""
  Headline was ""Accesorios tácticos""
  Headline was ""Fin temp. hasta 50% descuento"" pinned to position 1
  Headline was ""511 tactical series""
  Headline was ""5.11 Tactical oficial""
  Description was ""Tienda oficial 5.11. Equipos y accesorios para estar listo antes de tu próxima aventura""
  Headline was ""5.11 Tactical México""
  Headline was ""5.11 Equípate para la aventura""
  Headline was ""5.11 México""
  Headline is ""5.11 Tactical Store Online""
  Headline is ""5.11 Original México""
  Headline is ""5.11 en México""
  Description is ""Tienda 5.11 México: Descubre ropa, calzado, accesorios y más para tus actividades outdoor.""
  Headline is ""5.11 Oficial México""
  Headline is ""5.11 Tactical Store""
  Headline is ""Tienda 5.11 México""
  Description is ""Tienda oficial 5.11 México: Equipo táctico y outdoor de alta calidad para todos.""
  Headline is ""5.11 Tactical México Online""
  Headline is ""Risk Top Tactical""
  Description is ""Tienda 5.11 Online México: Envío gratis, rápido y seguro a cualquier punto del país.""
  Headline is ""Tienda Oficial 5.11 CDMX""
  Description is ""5.11 Original México: Compra productos 5.11 100% originales.""
  Headline is ""5.11 Tactical Gear""
  Headline is ""5.11 Tactical Gear México""
  Headline is ""Ropa y Accesorios Tácticos""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""511-tactical"""
"May 3, 2024, 8:46:33 AM",ponces.efrain@gmail.com,Search,Risk,"1 responsive search ad created
  Headline is ""5.11 en México""
  Headline is ""5.11 Tactical Store""
  Headline is ""Tienda 5.11 México""
  Headline is ""Protección y Aventura con Risk""
  Headline is ""5.11 Original México""
  Headline is ""Risk Productos tacticos""
  Headline is ""Equipamiento Táctico y Outdoor""
  Description is ""Risk: Tu Aliado para la Aventura | Encuentra Todo lo Necesario para tu Próxima Misión""
  Description is ""Risk: descubre la auténtica experiencia 5.11 en México""
  Headline is ""5.11 Tactical Gear""
  Headline is ""5.11 Tactical México Online""
  Headline is ""Tienda 5.11 Online México""
  Headline is ""Risk México""
  Headline is ""Risk Top Tactical""
  Description is ""Supera tus Límites con Risk y 5.11: Equipamiento de Alto Rendimiento""
  Headline is ""Supera tus límites con Risk""
  Description is ""Tienda oficial 5.11 México: Equipo táctico y outdoor de alta calidad para todos.""
  Headline is ""5.11 Oficial México""
  Final URL is ""https://www.risktactical.mx""
  Path 1 is ""risk"""
"May 3, 2024, 8:45:47 AM",ponces.efrain@gmail.com,Search,5.11,"27 broad match keywords removed
  5.11 tactical pants amazon
  511 oficial
  511 ropa
  5.11
  5.11 pant
  5.11 tactical catalogo
  511 store
  5.11 usa
  marca 5.11
  5.11 stryke
  tiendas 5.11
  511 tactical
  511 gear
  511 tactical series
  5.11 tactical series
  5.11 tactical mexico
  tactical 5.11
  5.11 mexico
  5.11 gear
  tienda de ropa tactica 5.11
  511 mexico
  catalogo 5.11
  511 taclite
  5 11 tactical
  511
  tienda 5.11 cerca de mi
  accesorios tacticos militares
30 phrase match keywords added
  ""511 taclite""
  ""5.11 tactical pants amazon""
  ""5.11 usa""
  ""tienda de ropa tactica 5.11""
  ""5.11 pant""
  ""catalogo 5.11""
  ""511 tactical""
  ""tactical 5.11""
  ""tienda 5.11 cerca de mi""
  ""5.11 tactical catalogo""
  ""5.11""
  ""5.11 pagina oficial""
  ""5 11 tactical""
  ""marca 5.11""
  ""5.11 tactical series""
  ""511 oficial""
  ""5.11 mexico""
  ""accesorios tacticos militares""
  ""511 mexico""
  ""5.11 outlet""
  ""511""
  ""tienda 5.11 en linea""
  ""5.11 stryke""
  ""511 store""
  ""5.11 tactical mexico""
  ""5.11 gear""
  ""tiendas 5.11""
  ""511 gear""
  ""511 tactical series""
  ""511 ropa"""
"May 3, 2024, 8:45:47 AM",ponces.efrain@gmail.com,Search,Risk,"4 phrase match keywords added
  ""risk tactical""
  ""risk top tactical""
  ""risk 5.11""
  ""american tactical mexico""
1 age range added
  35-44
3 bid adjustments changed
  35-44: Age range bid adjustment set to +10%
1 gender added
  Female
3 bid adjustments changed
  Female: Gender bid adjustment set to -10%
3 bid adjustments changed
  Top 10%: Income range bid adjustment set to +60%
1 income range added
  Top 10%"
"May 3, 2024, 8:45:45 AM",ponces.efrain@gmail.com,Search,Risk,"Ad group created
  Ad group targeting setting changed to ""Observation"" for ""Interests and remarketing""
  Ad group targeting setting changed to ""Observation"" for ""Parental status""
  Ad group targeting setting changed to ""Observation"" for ""Age""
  Ad group targeting setting changed to ""Observation"" for ""Gender""
  Ad group targeting setting changed to ""Observation"" for ""Income range""
  Max CPC is MX$15.00
  Max CPM is MX$15.00
  Target CPM is MX$1.00
  Status is enabled
  Name is ""Risk""
  Ad rotation is ""Optimize: Prefer best performing ads"""
"May 3, 2024, 8:45:44 AM",ponces.efrain@gmail.com,Search,,"Campaign changed
  Campaign name changed from ""Marca"" to ""Marcas"""
"May 3, 2024, 6:57:24 AM",ponces.efrain@gmail.com,Buen Fin 2021,,"1 campaign removed
  Status changed from active to removed
Campaign changed
  End time changed from Nov 16, 2021, 11:59:59 PM CST to May 3, 2024, 11:59:59 PM CST"
"May 3, 2024, 6:53:16 AM",ponces.efrain@gmail.com,Rush,Rush: grupo de anuncios dinámicos,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:16 AM",ponces.efrain@gmail.com,Zapatos,hiking,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:16 AM",ponces.efrain@gmail.com,Zapatos,crossfit,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:16 AM",ponces.efrain@gmail.com,Zapatos,militar,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:15 AM",ponces.efrain@gmail.com,Botas,hiking,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:15 AM",ponces.efrain@gmail.com,Botas,crossfit,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:15 AM",ponces.efrain@gmail.com,Botas,militar,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:15 AM",ponces.efrain@gmail.com,Ropa,hiking,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:15 AM",ponces.efrain@gmail.com,Ropa,crossfit,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:15 AM",ponces.efrain@gmail.com,Ropa,militar,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:15 AM",ponces.efrain@gmail.com,Chamarras,hiking,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:15 AM",ponces.efrain@gmail.com,Chamarras,crossfit,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:15 AM",ponces.efrain@gmail.com,Chamarras,militar,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:14 AM",ponces.efrain@gmail.com,Pantalones,hiking,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:14 AM",ponces.efrain@gmail.com,Pantalones,crossfit,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:14 AM",ponces.efrain@gmail.com,Pantalones,militar,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:14 AM",ponces.efrain@gmail.com,Backpacks,hiking,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:14 AM",ponces.efrain@gmail.com,Backpacks,crossfit,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:14 AM",ponces.efrain@gmail.com,Backpacks,militar,"1 ad group removed
  Status changed from paused to removed"
"May 3, 2024, 6:53:14 AM",ponces.efrain@gmail.com,Chamarras,,"1 campaign paused
  Status changed from active to paused"
"Apr 26, 2024, 8:55:11 AM",ponces.efrain@gmail.com,,,"Customer asset changed
  Status changed from Paused to Removed
  Extension type is Promotion
  Item id is 23602553562
Customer asset changed
  Status changed from Enabled to Removed
  Extension type is Promotion
  Item id is 61960222910
Customer asset changed
  Status changed from Paused to Removed
  Extension type is Promotion
  Item id is 23602553565"
"Apr 26, 2024, 8:54:01 AM",ponces.efrain@gmail.com,,,"Customer asset changed
  Status changed from Paused to Removed
  Extension type is Promotion
  Item id is 39189539338"
"Apr 26, 2024, 8:51:56 AM",ponces.efrain@gmail.com,,,"Asset changed
  Final URL changed from ""https://www.risktactical.mx/collections/guantes"" to ""https://www.risktactical.mx/collections/guantes-5-11"""
"Apr 26, 2024, 8:51:39 AM",ponces.efrain@gmail.com,,,"Asset changed
  Final URL changed from ""https://www.risktactical.mx/collections/shorts-hombres"" to ""https://www.risktactical.mx/collections/shorts-5-11"""
"Apr 26, 2024, 8:51:18 AM",ponces.efrain@gmail.com,,,"Asset changed
  Final URL changed from ""https://www.risktactical.mx/collections/parches"" to ""https://www.risktactical.mx/collections/parches-5-11"""
"Apr 26, 2024, 8:51:07 AM",ponces.efrain@gmail.com,,,"Customer asset changed
  Status changed from Enabled to Removed
  Extension type is Sitelink
  Item id is 23499231440"
"Apr 26, 2024, 8:50:59 AM",ponces.efrain@gmail.com,,,"Asset changed
  Final URL changed from ""https://www.risktactical.mx/collections/cinturones"" to ""https://www.risktactical.mx/collections/cinturones-5-11"""
"Apr 26, 2024, 8:50:43 AM",ponces.efrain@gmail.com,,,"Asset changed
  Final URL changed from ""https://www.risktactical.mx/collections/gorras"" to ""https://www.risktactical.mx/collections/gorras-5-11"""
"Apr 26, 2024, 8:48:15 AM",ponces.efrain@gmail.com,,,"Asset changed
  Final URL changed from ""https://www.risktactical.mx/collections/pantalones-hombres"" to ""https://www.risktactical.mx/collections/pantalones-tacticos-5-11"""
"Apr 26, 2024, 8:47:46 AM",ponces.efrain@gmail.com,,,"Asset changed
  Final URL changed from ""https://www.risktactical.mx/collections/botas"" to ""https://www.risktactical.mx/collections/calzado-hombre-5-11"""
"Apr 26, 2024, 8:47:13 AM",ponces.efrain@gmail.com,,,"Asset changed
  Final URL changed from ""https://www.risktactical.mx/collections/zapatos-1"" to ""https://www.risktactical.mx/collections/calzado-hombre-5-11"""
"Apr 26, 2024, 1:55:08 AM",ponces.efrain@gmail.com,Ropa,tactico,"1 broad match keyword removed
  ropa táctica"
"Apr 26, 2024, 1:55:08 AM",ponces.efrain@gmail.com,Botas,5.11,"1 broad match keyword removed
  botas tacticas americanas"
"Apr 26, 2024, 1:55:07 AM",ponces.efrain@gmail.com,Botas,hombre,"1 broad match keyword removed
